element,name,pos,round,total_points,roll_clean_sheets_p90,roll_yellow_cards_p90,roll_bps_p90,roll_influence_p90,roll_creativity_p90,roll_threat_p90,roll_defensive_contribution_p90,roll_expected_goals_p90,roll_expected_assists_p90,roll_expected_goals_conceded_p90,roll_goal_overperf_p90,roll_assist_overperf_p90,roll_goal_conceded_overperf_p90,roll_minutes,roll_value,roll_transfers_balance,roll_selected,was_home,opponent_team
709,Krejčí,DEF,27,-1,0.38,0.0,12.72,16.22,1.59,3.8,7.78,0.0,0.04,1.45,0.0,-0.04,-0.5,79.0,45.0,528.5,9616.33,False,8
709,Krejčí,DEF,29,4,0.39,0.0,10.99,15.8,0.75,2.31,8.87,0.0,0.02,1.49,0.0,-0.02,-0.53,77.83,45.0,346.5,9664.17,True,12
709,Krejčí,DEF,30,0,0.19,0.0,8.87,16.27,0.56,1.93,9.44,0.0,0.02,1.66,0.0,-0.02,-0.5,77.83,45.0,583.0,9717.83,False,5
709,Krejčí,DEF,32,0,0.19,0.19,6.55,13.95,0.56,4.05,8.87,0.01,0.02,1.99,-0.01,-0.02,-0.83,77.83,45.0,558.5,9729.67,False,19
709,Krejčí,DEF,33,1,0.18,0.18,5.65,17.58,2.72,4.41,9.35,0.01,0.02,2.12,-0.01,-0.02,-0.36,85.0,45.0,802.17,9942.0,False,11
709,Krejčí,DEF,37,2,0.0,0.18,2.55,17.93,3.61,12.21,8.38,0.04,0.03,2.07,-0.04,-0.03,0.11,82.33,45.0,509.83,9531.0,True,10
709,Krejčí,DEF,38,6,0.0,0.18,3.83,19.68,4.17,11.48,8.38,0.04,0.03,2.02,-0.04,-0.03,-0.02,82.33,45.0,119.83,8827.17,False,3
713,A.Jimenez,DEF,10,1,0.29,0.86,9.78,11.73,9.55,4.31,4.89,0.01,0.03,1.52,-0.01,-0.03,-0.08,52.17,45.0,176.0,1735.0,False,13
713,A.Jimenez,DEF,11,-1,0.24,0.49,11.64,13.05,8.39,3.64,4.85,0.01,0.03,1.75,-0.01,-0.03,0.19,61.83,45.0,127.33,2095.83,False,2
713,A.Jimenez,DEF,12,1,0.25,0.5,9.72,14.81,8.25,3.24,5.24,0.01,0.03,1.97,-0.01,-0.03,0.52,60.17,45.0,137.33,2468.5,True,19
713,A.Jimenez,DEF,14,4,0.27,0.27,11.05,12.72,7.33,3.5,4.31,0.01,0.04,1.72,-0.01,-0.04,0.43,55.67,45.0,108.5,2812.17,True,9
713,A.Jimenez,DEF,15,6,0.23,0.23,12.53,15.13,7.43,5.01,5.92,0.03,0.04,1.63,-0.03,-0.04,0.19,65.83,45.0,81.67,3122.5,True,7
713,A.Jimenez,DEF,16,3,0.46,0.23,15.53,12.88,6.56,6.62,5.03,0.04,0.03,1.27,-0.04,-0.03,0.1,65.67,45.0,87.83,3402.17,False,14
713,A.Jimenez,DEF,17,2,0.23,0.23,11.42,13.52,7.61,7.54,4.8,0.04,0.08,1.94,-0.04,0.15,0.34,65.67,45.0,143.17,3743.83,True,3
713,A.Jimenez,DEF,18,3,0.21,0.21,10.0,11.79,11.53,8.72,4.04,0.04,0.09,1.48,-0.04,0.12,0.22,70.5,45.0,1156.33,5411.0,False,5
713,A.Jimenez,DEF,19,3,0.19,0.0,10.54,11.26,10.36,8.85,3.58,0.04,0.09,1.84,-0.04,0.29,0.04,79.67,45.0,1011.5,6555.83,False,7
713,A.Jimenez,DEF,20,1,0.17,0.0,10.67,14.21,8.35,8.43,5.51,0.06,0.07,2.06,-0.06,0.27,0.0,87.17,45.0,839.67,7497.0,True,1
713,A.Jimenez,DEF,21,0,0.17,0.0,8.09,12.6,7.49,6.71,4.65,0.05,0.07,2.01,-0.05,0.28,0.4,87.17,45.0,792.0,8420.5,True,18
713,A.Jimenez,DEF,22,2,0.0,0.17,4.7,13.37,7.54,5.04,5.21,0.04,0.06,2.01,-0.04,0.27,0.68,89.33,45.0,845.83,9406.5,False,6
713,A.Jimenez,DEF,23,7,0.0,0.17,5.54,13.84,8.7,6.04,5.88,0.04,0.05,1.63,-0.04,0.12,0.55,89.33,45.0,627.83,10154.67,True,12
713,A.Jimenez,DEF,24,5,0.0,0.17,6.11,21.29,5.18,13.58,6.79,0.11,0.03,1.72,0.06,0.14,0.66,88.33,45.0,-437.0,9501.33,False,20
713,A.Jimenez,DEF,25,1,0.17,0.34,9.43,20.67,5.28,14.4,6.51,0.11,0.03,1.3,0.07,-0.03,0.41,87.5,45.0,2357.67,12211.5,True,2
713,A.Jimenez,DEF,26,1,0.17,0.52,9.35,19.42,8.39,13.85,5.37,0.09,0.04,0.99,0.09,-0.04,0.57,86.67,45.0,3101.17,15514.17,False,9
713,A.Jimenez,DEF,27,6,0.17,0.69,11.6,21.15,11.34,14.37,5.88,0.08,0.04,1.3,0.09,-0.04,-0.09,86.67,45.0,3086.5,18704.83,False,19
713,A.Jimenez,DEF,28,2,0.34,0.52,15.52,21.83,11.12,14.31,6.03,0.08,0.04,1.64,0.09,-0.04,-0.78,87.0,45.0,3059.67,21902.67,True,17
713,A.Jimenez,DEF,29,8,0.34,0.52,15.69,22.79,11.72,13.28,6.38,0.09,0.06,1.71,0.08,-0.06,-0.84,87.0,45.0,3501.5,25564.83,True,5
713,A.Jimenez,DEF,30,1,0.51,0.51,17.9,16.06,15.8,5.62,6.14,0.02,0.13,1.62,-0.02,-0.13,-1.11,88.0,45.0,3605.5,29331.67,False,3
713,A.Jimenez,DEF,31,0,0.38,0.38,17.73,18.38,20.36,3.05,6.67,0.02,0.14,1.61,-0.02,-0.14,-1.04,78.67,45.0,1950.17,31306.83,True,14
713,A.Jimenez,DEF,32,2,0.39,0.39,16.47,17.22,17.88,3.33,7.06,0.03,0.15,1.91,-0.03,-0.15,-1.13,76.5,45.0,897.83,31974.67,False,1
713,A.Jimenez,DEF,33,2,0.39,0.2,15.92,13.95,14.62,2.55,6.09,0.03,0.14,1.77,-0.03,-0.14,-0.98,76.33,45.0,521.17,32694.83,False,15
713,A.Jimenez,DEF,33,0,0.2,0.2,14.48,15.97,17.33,2.93,6.85,0.03,0.14,1.45,-0.03,-0.14,-0.47,76.67,45.0,1006.17,34070.33,True,11
713,A.Jimenez,DEF,35,6,0.2,0.39,12.52,15.3,12.52,3.72,6.65,0.01,0.1,1.33,-0.01,-0.1,-0.16,76.67,45.0,1234.17,35110.67,True,8
716,Savona,DEF,9,1,0.0,0.0,2.83,13.92,8.26,2.26,5.09,0.0,0.03,2.51,0.0,-0.03,0.32,53.0,45.0,67.33,1172.0,False,4
716,Savona,DEF,10,7,0.0,0.0,3.61,14.02,5.82,1.45,5.78,0.0,0.02,1.81,0.0,-0.02,0.72,62.25,45.0,40.5,1298.25,True,14
716,Savona,DEF,11,2,0.0,0.0,7.43,22.35,4.88,10.88,6.11,0.21,0.02,1.63,0.06,-0.02,0.76,67.8,45.0,32.0,1407.4,True,11
716,Savona,DEF,12,12,0.0,0.0,8.39,21.82,9.29,9.02,6.29,0.16,0.03,1.43,0.05,-0.03,0.67,71.5,45.0,419.33,2058.0,False,12
716,Savona,DEF,13,1,0.19,0.0,14.29,26.81,7.24,10.82,6.18,0.24,0.03,1.52,0.15,-0.03,0.02,77.67,45.0,273.0,2648.33,True,6
716,Savona,DEF,14,6,0.19,0.0,14.87,26.42,7.24,15.45,6.18,0.24,0.02,1.18,0.14,-0.02,0.36,77.67,45.0,2608.5,6716.17,False,20
716,Savona,DEF,15,-1,0.33,0.0,16.5,23.13,7.02,14.0,5.5,0.21,0.02,1.13,0.12,-0.02,0.04,90.0,45.0,4487.67,11849.67,False,9
716,Savona,DEF,16,5,0.36,0.18,16.18,24.58,10.24,15.27,5.64,0.23,0.03,1.21,0.13,-0.03,0.06,82.5,45.0,4653.17,16797.5,True,18
716,Savona,DEF,17,2,0.55,0.36,17.82,18.29,15.16,8.55,4.55,0.09,0.06,1.07,0.09,-0.06,-0.16,82.5,45.0,3167.0,20177.0,False,10
716,Savona,DEF,18,1,0.56,0.37,16.7,17.74,11.02,8.35,4.27,0.09,0.05,1.18,0.1,-0.05,-0.25,80.83,45.0,3019.33,23398.17,True,13
716,Savona,DEF,20,1,0.37,0.37,10.02,12.32,13.81,6.31,3.71,0.02,0.06,1.09,-0.02,-0.06,0.21,80.83,45.0,2836.17,26340.0,False,2
719,Lindelöf,DEF,19,0,0.0,0.0,14.37,20.62,4.03,0.62,6.25,0.0,0.01,1.47,0.0,0.31,-0.22,48.0,45.0,331.33,5456.83,False,1
719,Lindelöf,DEF,20,2,0.0,0.0,9.97,20.24,3.36,0.49,5.84,0.0,0.01,1.85,0.0,0.24,0.09,61.67,45.0,502.67,6545.83,True,16
719,Lindelöf,DEF,21,6,0.0,0.0,9.71,19.67,3.07,0.79,5.75,0.0,0.01,1.68,0.0,0.19,0.1,75.67,45.0,833.67,7957.33,False,8
719,Lindelöf,DEF,23,1,0.17,0.0,12.5,19.57,4.32,1.33,5.5,0.0,0.01,1.66,-0.0,0.16,-0.16,90.0,45.0,918.83,9088.5,False,15
719,Lindelöf,DEF,26,1,0.2,0.0,12.97,17.92,2.85,1.6,6.19,0.01,0.01,1.8,-0.01,-0.01,-0.41,75.17,45.0,826.17,10431.83,True,6
719,Lindelöf,DEF,32,2,0.25,0.0,13.73,18.64,3.58,1.47,5.89,0.01,0.01,1.89,-0.01,-0.01,-0.42,61.17,45.0,607.33,11516.0,False,16
719,Lindelöf,DEF,35,1,0.25,0.0,12.26,15.6,3.85,4.9,4.41,0.07,0.01,1.65,-0.07,-0.01,-0.17,61.17,45.0,460.83,12339.33,True,18
719,Lindelöf,DEF,36,1,0.25,0.0,14.96,17.12,4.05,4.9,5.4,0.07,0.01,1.14,-0.07,-0.01,-0.16,61.17,45.0,268.83,12964.33,False,3
719,Lindelöf,DEF,37,1,0.26,0.0,13.37,13.94,4.37,4.63,4.37,0.07,0.01,1.39,-0.07,-0.01,-0.1,58.33,45.0,-88.67,13189.5,True,12
719,Lindelöf,DEF,38,2,0.0,0.0,7.67,10.86,2.71,4.13,4.43,0.07,0.02,1.21,-0.07,-0.02,0.27,50.83,45.0,-168.17,13358.5,False,13
721,Milosavljević,DEF,11,2,0.49,0.0,20.43,18.1,5.74,2.92,7.3,0.0,0.09,0.59,0.0,-0.09,-0.1,61.67,45.0,-122.0,2584.33,False,2
721,Milosavljević,DEF,14,4,0.33,0.0,15.71,23.63,3.96,1.96,9.49,0.0,0.06,0.95,0.0,-0.06,0.68,68.75,45.0,-112.25,2959.75,True,9
721,Milosavljević,DEF,21,1,0.25,0.0,14.05,24.26,3.43,2.47,9.62,0.04,0.05,1.07,-0.04,-0.05,0.41,73.0,45.0,-89.0,3329.8,True,18
721,Milosavljević,DEF,22,1,0.25,0.0,14.75,24.2,3.42,2.46,9.59,0.04,0.05,1.08,-0.04,-0.05,0.4,61.0,44.83,-99.67,3279.0,False,6
723,Canvot,DEF,28,3,0.53,0.53,14.47,21.21,2.45,2.89,10.53,0.15,0.02,2.27,-0.15,-0.02,-0.69,57.0,45.0,-63.83,2959.33,False,14
723,Canvot,DEF,29,2,0.43,0.43,12.67,23.63,2.11,2.79,11.6,0.12,0.02,2.26,-0.12,-0.02,-0.54,69.83,45.0,-65.67,3169.67,False,18
723,Canvot,DEF,30,11,0.38,0.38,13.05,21.63,4.29,3.78,10.4,0.14,0.02,2.07,-0.14,-0.02,-0.55,79.33,45.0,-51.33,3390.5,True,11
723,Canvot,DEF,32,4,0.54,0.36,18.43,25.23,6.05,3.22,10.91,0.13,0.02,1.84,-0.13,-0.02,-0.77,83.83,45.0,14.17,3682.33,True,15
723,Canvot,DEF,33,10,0.36,0.36,14.31,25.62,6.62,4.47,10.91,0.2,0.03,1.73,-0.2,-0.03,-0.48,83.83,45.0,2287.33,6595.83,True,19
723,Canvot,DEF,34,3,0.51,0.17,20.59,29.64,6.36,4.42,12.08,0.19,0.03,1.38,-0.19,-0.03,-0.7,88.17,45.0,2372.0,9182.33,False,12
723,Canvot,DEF,35,0,0.34,0.0,17.86,30.66,6.06,2.89,12.76,0.1,0.02,1.3,-0.1,-0.02,-0.11,88.17,45.0,3371.17,13421.33,False,4
723,Canvot,DEF,36,1,0.34,0.17,15.99,28.0,6.04,2.55,11.4,0.1,0.02,1.3,-0.1,-0.02,0.06,88.17,45.0,8170.33,21898.83,True,9
723,Canvot,DEF,36,3,0.34,0.17,15.14,27.83,6.41,4.76,11.57,0.12,0.02,1.3,-0.12,-0.02,0.23,88.17,45.0,12348.0,34731.17,False,13
723,Canvot,DEF,37,3,0.17,0.17,9.67,22.23,4.18,4.67,10.17,0.12,0.02,1.35,-0.12,-0.02,0.65,90.0,45.0,16480.0,47491.17,False,5
724,Geertruida,DEF,12,2,0.0,0.0,13.42,18.67,5.14,6.15,6.43,0.09,0.08,1.46,-0.09,-0.08,-0.35,53.67,45.0,88.17,2290.0,False,10
724,Geertruida,DEF,13,1,0.0,0.0,12.52,17.43,4.44,1.18,6.85,0.01,0.06,1.46,-0.01,-0.06,-0.28,63.5,45.0,122.83,2629.67,True,4
724,Geertruida,DEF,14,1,0.0,0.0,11.79,17.04,4.52,1.2,6.74,0.01,0.06,1.4,-0.01,-0.06,-0.19,62.33,45.0,110.0,2949.17,False,12
724,Geertruida,DEF,15,1,0.0,0.0,10.43,16.93,4.54,1.7,6.79,0.01,0.06,1.43,-0.01,-0.06,0.03,61.83,45.0,75.0,3184.33,False,13
724,Geertruida,DEF,17,6,0.0,0.0,11.16,17.37,6.31,1.21,7.28,0.01,0.02,1.8,-0.01,-0.02,0.15,61.83,45.0,78.67,3421.0,False,6
724,Geertruida,DEF,18,2,0.24,0.0,12.37,14.7,8.93,0.97,6.31,0.0,0.02,1.86,0.0,-0.02,-0.16,61.83,45.0,45.17,3632.33,True,11
724,Geertruida,DEF,19,6,0.24,0.0,13.2,13.97,6.77,0.96,6.0,0.0,0.02,2.03,0.0,-0.02,-0.59,62.5,45.0,124.67,3961.83,True,13
724,Geertruida,DEF,20,2,0.48,0.0,16.32,14.06,6.74,1.44,5.76,0.0,0.02,2.05,0.0,-0.02,-0.85,62.5,45.0,65.5,4153.67,False,18
724,Geertruida,DEF,21,1,0.39,0.0,15.42,13.47,8.26,1.17,5.66,0.0,0.02,1.89,0.0,-0.02,-0.72,76.83,45.0,145.67,4436.5,False,5
724,Geertruida,DEF,24,1,0.34,0.0,13.47,11.59,7.5,1.36,5.11,0.01,0.02,2.04,-0.01,-0.02,-0.67,88.0,45.0,224.5,4801.0,True,3
724,Geertruida,DEF,25,1,0.4,0.0,14.46,10.73,8.82,2.01,4.62,0.01,0.04,1.91,-0.01,-0.04,-0.91,74.67,45.0,186.33,5167.0,False,1
724,Geertruida,DEF,26,1,0.24,0.0,11.94,10.55,7.66,2.39,4.77,0.01,0.04,2.17,-0.01,-0.04,-0.74,62.83,45.0,169.0,5472.33,True,12
724,Geertruida,DEF,27,1,0.3,0.0,14.24,11.64,13.3,3.03,4.85,0.01,0.07,2.15,-0.01,-0.07,-0.63,49.5,45.0,60.5,5621.33,True,10
724,Geertruida,DEF,28,4,0.0,0.0,9.79,13.14,17.31,4.42,5.68,0.03,0.09,2.12,-0.03,-0.09,0.41,47.5,45.0,67.67,5822.33,False,4
724,Geertruida,DEF,29,1,0.0,0.0,7.26,16.23,13.55,5.05,7.89,0.03,0.09,2.29,-0.03,-0.09,0.24,47.5,45.0,-12.0,5922.33,False,11
724,Geertruida,DEF,31,3,0.0,0.0,8.45,15.36,9.37,7.13,7.13,0.03,0.05,1.73,-0.03,-0.05,-0.14,56.83,45.0,45.5,6165.17,False,15
724,Geertruida,DEF,36,6,0.0,0.22,8.96,16.86,8.74,6.77,8.08,0.03,0.05,1.55,-0.03,-0.05,-0.24,68.67,45.0,47.83,6307.67,True,14
724,Geertruida,DEF,37,2,0.18,0.18,10.61,15.37,7.37,11.89,7.13,0.07,0.04,1.39,-0.07,-0.04,-0.29,82.0,45.0,49.17,6464.83,False,9
724,Geertruida,DEF,38,1,0.18,0.18,11.96,15.11,5.71,10.36,6.79,0.06,0.02,1.2,-0.06,-0.02,-0.49,84.0,45.0,74.67,6640.67,True,7
725,Hincapie,DEF,14,8,0.0,0.44,11.53,11.62,1.55,0.89,5.32,0.0,0.2,0.56,0.0,-0.2,0.32,50.75,54.0,1505.5,5873.25,True,5
725,Hincapie,DEF,15,3,0.31,0.31,17.2,14.93,1.6,0.61,6.76,0.0,0.14,0.5,0.0,-0.14,0.12,58.6,54.0,2480.6,8398.8,False,2
725,Hincapie,DEF,16,4,0.23,0.23,15.74,19.22,1.43,0.47,8.22,0.0,0.11,0.89,0.0,-0.11,0.05,63.83,54.0,3919.17,11938.67,True,20
725,Hincapie,DEF,17,10,0.19,0.19,14.9,21.79,3.85,1.16,9.1,0.0,0.09,0.8,0.0,-0.09,0.16,77.5,54.17,59103.17,81095.5,False,9
725,Hincapie,DEF,18,1,0.34,0.17,17.6,24.2,3.54,1.68,10.22,0.0,0.08,0.66,0.0,-0.08,0.18,89.5,54.33,60445.67,142954.5,True,6
725,Hincapie,DEF,19,2,0.33,0.33,17.5,24.13,3.87,1.67,10.17,0.0,0.08,0.79,0.0,-0.08,0.04,90.0,54.5,53917.33,193616.0,True,2
725,Hincapie,DEF,20,1,0.33,0.17,18.5,24.73,6.23,2.0,10.17,0.0,0.04,1.1,0.0,-0.04,-0.27,90.0,54.67,45738.83,236231.5,False,4
725,Hincapie,DEF,21,1,0.17,0.17,14.33,22.8,8.55,2.67,9.17,0.0,0.05,1.28,0.0,-0.05,-0.12,90.0,54.67,36912.17,273354.83,True,12
725,Hincapie,DEF,23,0,0.18,0.18,14.23,19.0,9.28,3.2,8.0,0.0,0.05,1.01,0.0,-0.05,-0.12,84.33,54.5,27065.0,300593.0,True,14
725,Hincapie,DEF,24,6,0.19,0.19,12.18,15.95,7.67,2.66,7.23,0.0,0.05,1.09,0.0,-0.05,0.05,78.83,54.0,-34004.67,246252.33,False,11
725,Hincapie,DEF,25,1,0.2,0.2,10.63,12.68,8.05,2.76,5.91,0.0,0.05,1.11,0.0,-0.05,0.07,76.17,53.33,-37254.83,197383.17,True,17
725,Hincapie,DEF,26,7,0.23,0.0,10.85,12.14,9.21,2.77,5.54,0.0,0.06,1.11,0.0,-0.06,0.04,65.0,52.67,-30264.67,160148.5,False,5
725,Hincapie,DEF,26,8,0.24,0.0,13.97,16.67,9.92,3.79,5.92,0.0,0.06,0.79,0.0,0.18,0.4,63.33,52.0,-24244.5,128508.17,False,20
725,Hincapie,DEF,27,4,0.24,0.0,19.66,28.56,15.32,7.82,7.11,0.07,0.08,0.52,0.16,0.15,0.67,63.33,51.5,-18169.83,100940.17,False,18
725,Hincapie,DEF,28,0,0.22,0.0,20.65,30.96,21.37,7.17,8.26,0.07,0.13,0.61,0.15,0.08,0.69,69.0,51.17,-8810.33,83212.33,True,7
725,Hincapie,DEF,29,9,0.2,0.0,18.93,27.42,19.39,6.64,7.65,0.07,0.12,0.69,0.13,0.08,0.32,74.5,51.0,-1726.17,83586.17,False,6
725,Hincapie,DEF,30,4,0.19,0.0,19.05,29.04,18.45,5.64,9.33,0.06,0.11,0.8,0.13,0.08,0.17,77.17,51.0,1147.5,86773.0,True,9
